,image_id,path,height,width,viewpoint,date,timestamp,whale_id,encounter_id,count,fold,image,individual_id
204,train0204,images/train0204.jpg,673,3234,left,2017-08-07,2017-08-07 22:43:47,whale148,whale148-000,22,0,train0204.jpg,whale148
205,train0205,images/train0205.jpg,160,914,left,2017-08-05,2017-08-05 21:42:10,whale149,whale149-000,2,1,train0205.jpg,whale149
206,train0206,images/train0206.jpg,261,104,top,2017-08-07,2017-08-07 19:44:32,whale150,whale150-000,1,3,train0206.jpg,whale150
207,train0207,images/train0207.jpg,503,177,top,2019-08-29,2019-08-29 13:08:32,whale066,whale066-000,92,0,train0207.jpg,whale066
208,train0208,images/train0208.jpg,195,69,top,2019-08-05,2019-08-05 17:52:56,whale151,whale151-000,3,0,train0208.jpg,whale151
209,train0209,images/train0209.jpg,295,101,top,2019-08-29,2019-08-29 12:52:23,whale102,whale102-000,4,2,train0209.jpg,whale102
210,train0210,images/train0210.jpg,440,131,top,2018-08-30,2018-08-30 00:01:00,whale152,whale152-000,32,0,train0210.jpg,whale152
211,train0211,images/train0211.jpg,350,87,top,2019-08-31,2019-08-31 20:52:01,whale126,whale126-000,31,0,train0211.jpg,whale126
212,train0212,images/train0212.jpg,414,136,top,2019-08-30,2019-08-30 15:08:36,whale125,whale125-000,20,0,train0212.jpg,whale125
213,train0213,images/train0213.jpg,472,137,top,2019-08-05,2019-08-05 18:16:56,whale115,whale115-001,45,0,train0213.jpg,whale115
214,train0214,images/train0214.jpg,606,102,top,2019-08-29,2019-08-29 13:08:28,whale010,whale010-001,77,0,train0214.jpg,whale010
215,train0215,images/train0215.jpg,443,195,top,2019-08-28,2019-08-28 12:16:57,whale022,whale022-000,49,0,train0215.jpg,whale022
216,train0216,images/train0216.jpg,477,182,top,2018-08-30,2018-08-30 00:11:12,whale115,whale115-000,45,0,train0216.jpg,whale115
217,train0217,images/train0217.jpg,668,255,top,2017-08-19,2017-08-19 22:01:23,whale080,whale080-001,9,1,train0217.jpg,whale080
218,train0218,images/train0218.jpg,396,192,top,2018-08-09,2018-08-09 19:10:55,whale060,whale060-000,15,0,train0218.jpg,whale060
219,train0219,images/train0219.jpg,494,213,top,2018-08-25,2018-08-25 22:22:35,whale153,whale153-000,31,0,train0219.jpg,whale153
220,train0220,images/train0220.jpg,650,232,top,2018-08-09,2018-08-09 18:42:52,whale108,whale108-002,38,0,train0220.jpg,whale108
221,train0221,images/train0221.jpg,458,144,top,2017-08-04,2017-08-04 20:49:04,whale154,whale154-000,2,0,train0221.jpg,whale154
222,train0222,images/train0222.jpg,722,266,top,2018-08-09,2018-08-09 18:54:10,whale022,whale022-001,49,0,train0222.jpg,whale022
223,train0223,images/train0223.jpg,411,134,top,2019-08-29,2019-08-29 13:47:51,whale155,whale155-000,49,0,train0223.jpg,whale155
224,train0224,images/train0224.jpg,416,119,top,2019-08-31,2019-08-31 23:35:31,whale143,whale143-001,39,0,train0224.jpg,whale143
225,train0225,images/train0225.jpg,582,167,top,2017-08-03,2017-08-03 18:37:02,whale019,whale019-000,7,1,train0225.jpg,whale019
226,train0226,images/train0226.jpg,465,165,top,2018-08-30,2018-08-30 00:02:08,whale107,whale107-000,31,0,train0226.jpg,whale107
227,train0227,images/train0227.jpg,460,168,top,2018-08-28,2018-08-28 23:18:30,whale156,whale156-000,3,1,train0227.jpg,whale156
228,train0228,images/train0228.jpg,419,160,top,2017-08-05,2017-08-05 20:40:17,whale138,whale138-001,6,1,train0228.jpg,whale138
229,train0229,images/train0229.jpg,577,213,top,2018-08-10,2018-08-10 23:43:10,whale157,whale157-000,25,0,train0229.jpg,whale157
230,train0230,images/train0230.jpg,304,118,top,2019-08-29,2019-08-29 14:29:07,whale158,whale158-000,5,0,train0230.jpg,whale158
231,train0231,images/train0231.jpg,438,147,top,2017-08-07,2017-08-07 19:58:53,whale159,whale159-000,15,0,train0231.jpg,whale159
232,train0232,images/train0232.jpg,423,141,top,2019-07-30,2019-07-30 19:34:47,whale160,whale160-000,2,0,train0232.jpg,whale160
233,train0233,images/train0233.jpg,439,104,top,2019-08-29,2019-08-29 13:08:00,whale010,whale010-001,77,0,train0233.jpg,whale010
234,train0234,images/train0234.jpg,552,2784,left,2017-08-05,2017-08-05 21:45:34,whale161,whale161-000,7,0,train0234.jpg,whale161
235,train0235,images/train0235.jpg,568,228,top,2018-08-10,2018-08-10 22:27:09,whale162,whale162-000,20,0,train0235.jpg,whale162
236,train0236,images/train0236.jpg,420,141,top,2019-08-26,2019-08-26 09:40:33,whale148,whale148-001,22,0,train0236.jpg,whale148
237,train0237,images/train0237.jpg,426,119,top,2019-08-26,2019-08-26 10:43:59,whale163,whale163-000,8,0,train0237.jpg,whale163
238,train0238,images/train0238.jpg,306,107,top,2019-08-29,2019-08-29 12:51:43,whale050,whale050-000,37,0,train0238.jpg,whale050
239,train0239,images/train0239.jpg,585,187,top,2018-08-16,2018-08-16 19:22:29,whale164,whale164-000,2,1,train0239.jpg,whale164
240,train0240,images/train0240.jpg,505,176,top,2017-08-04,2017-08-04 19:47:57,whale165,whale165-000,3,0,train0240.jpg,whale165
241,train0241,images/train0241.jpg,213,119,top,2019-08-29,2019-08-29 14:56:13,whale166,whale166-000,6,0,train0241.jpg,whale166
242,train0242,images/train0242.jpg,268,109,top,2019-08-26,2019-08-26 18:35:17,whale167,whale167-000,12,0,train0242.jpg,whale167
243,train0243,images/train0243.jpg,709,248,top,2017-08-07,2017-08-07 20:41:01,whale093,whale093-001,106,0,train0243.jpg,whale093
244,train0244,images/train0244.jpg,301,124,top,2017-08-05,2017-08-05 22:29:11,whale168,whale168-000,5,0,train0244.jpg,whale168
245,train0245,images/train0245.jpg,289,123,top,2019-08-28,2019-08-28 12:42:38,whale074,whale074-000,13,0,train0245.jpg,whale074
246,train0246,images/train0246.jpg,416,113,top,2019-08-05,2019-08-05 18:17:31,whale115,whale115-001,45,0,train0246.jpg,whale115
247,train0247,images/train0247.jpg,319,97,top,2019-08-26,2019-08-26 11:46:55,whale169,whale169-000,32,0,train0247.jpg,whale169
248,train0248,images/train0248.jpg,218,116,top,2019-08-26,2019-08-26 17:56:39,whale170,whale170-000,11,0,train0248.jpg,whale170
249,train0249,images/train0249.jpg,412,144,top,2017-08-04,2017-08-04 00:00:00,whale171,whale171-000,6,0,train0249.jpg,whale171
250,train0250,images/train0250.jpg,401,144,top,2019-08-26,2019-08-26 09:33:44,whale027,whale027-000,24,0,train0250.jpg,whale027
251,train0251,images/train0251.jpg,716,203,top,2019-08-29,2019-08-29 14:04:50,whale015,whale015-000,100,0,train0251.jpg,whale015
252,train0252,images/train0252.jpg,690,267,top,2018-08-08,2018-08-08 19:38:43,whale082,whale082-001,62,0,train0252.jpg,whale082
253,train0253,images/train0253.jpg,286,88,top,2017-08-04,2017-08-04 20:29:21,whale172,whale172-000,2,3,train0253.jpg,whale172
254,train0254,images/train0254.jpg,369,141,top,2019-08-26,2019-08-26 09:36:12,whale027,whale027-000,24,0,train0254.jpg,whale027
255,train0255,images/train0255.jpg,698,248,top,2017-08-22,2017-08-22 22:07:58,whale113,whale113-001,28,0,train0255.jpg,whale113
256,train0256,images/train0256.jpg,638,210,top,2018-08-09,2018-08-09 19:13:35,whale142,whale142-000,17,0,train0256.jpg,whale142
257,train0257,images/train0257.jpg,521,184,top,2017-08-04,2017-08-04 21:17:33,whale173,whale173-000,8,0,train0257.jpg,whale173
258,train0258,images/train0258.jpg,338,123,top,2017-08-03,2017-08-03 18:38:20,whale068,whale068-000,3,3,train0258.jpg,whale068
259,train0259,images/train0259.jpg,507,191,top,2019-08-29,2019-08-29 12:53:33,whale067,whale067-001,49,0,train0259.jpg,whale067
260,train0260,images/train0260.jpg,489,154,top,2019-08-05,2019-08-05 18:05:11,whale174,whale174-000,22,0,train0260.jpg,whale174
261,train0261,images/train0261.jpg,286,105,top,2018-08-29,2018-08-29 23:59:58,whale175,whale175-000,11,0,train0261.jpg,whale175
262,train0262,images/train0262.jpg,546,184,top,2017-08-04,2017-08-04 20:56:27,whale176,whale176-000,7,0,train0262.jpg,whale176
263,train0263,images/train0263.jpg,373,152,top,2017-08-04,2017-08-04 00:00:00,whale069,whale069-001,24,0,train0263.jpg,whale069
264,train0264,images/train0264.jpg,224,994,left,2017-08-05,2017-08-05 21:42:10,whale177,whale177-000,2,3,train0264.jpg,whale177
265,train0265,images/train0265.jpg,458,152,top,2017-08-04,2017-08-04 21:18:26,whale178,whale178-000,3,0,train0265.jpg,whale178
266,train0266,images/train0266.jpg,173,67,top,2019-08-29,2019-08-29 14:29:55,whale179,whale179-000,4,0,train0266.jpg,whale179
267,train0267,images/train0267.jpg,363,130,top,2019-08-05,2019-08-05 16:39:51,whale180,whale180-000,3,2,train0267.jpg,whale180
268,train0268,images/train0268.jpg,442,168,top,2017-08-05,2017-08-05 21:59:48,whale181,whale181-000,3,0,train0268.jpg,whale181
269,train0269,images/train0269.jpg,582,192,top,2019-08-29,2019-08-29 14:02:52,whale015,whale015-000,100,0,train0269.jpg,whale015
270,train0270,images/train0270.jpg,717,229,top,2018-08-25,2018-08-25 22:09:41,whale025,whale025-000,9,1,train0270.jpg,whale025
271,train0271,images/train0271.jpg,515,138,top,2018-08-12,2018-08-12 01:34:53,whale106,whale106-000,5,1,train0271.jpg,whale106
272,train0272,images/train0272.jpg,1152,3801,right,2017-08-25,2017-08-25 02:10:42,whale182,whale182-000,4,0,train0272.jpg,whale182
273,train0273,images/train0273.jpg,1090,4232,right,2017-08-03,2017-08-03 20:24:10,whale183,whale183-000,9,0,train0273.jpg,whale183
274,train0274,images/train0274.jpg,497,193,top,2017-08-19,2017-08-19 22:21:00,whale184,whale184-000,2,1,train0274.jpg,whale184
275,train0275,images/train0275.jpg,401,144,top,2019-07-30,2019-07-30 11:51:32,whale120,whale120-001,8,0,train0275.jpg,whale120
276,train0276,images/train0276.jpg,368,136,top,2017-08-05,2017-08-05 21:29:20,whale185,whale185-000,2,3,train0276.jpg,whale185
277,train0277,images/train0277.jpg,530,169,top,2019-08-29,2019-08-29 13:23:19,whale015,whale015-000,100,0,train0277.jpg,whale015
278,train0278,images/train0278.jpg,723,259,top,2018-08-25,2018-08-25 22:35:37,whale113,whale113-002,28,0,train0278.jpg,whale113
279,train0279,images/train0279.jpg,385,153,top,2019-08-26,2019-08-26 10:12:40,whale027,whale027-000,24,0,train0279.jpg,whale027
280,train0280,images/train0280.jpg,400,1617,left,2017-08-05,2017-08-05 21:24:28,whale186,whale186-000,18,0,train0280.jpg,whale186
281,train0281,images/train0281.jpg,333,127,top,2019-08-28,2019-08-28 12:30:03,whale045,whale045-000,19,0,train0281.jpg,whale045
282,train0282,images/train0282.jpg,430,140,top,2018-08-30,2018-08-30 00:00:18,whale093,whale093-002,106,0,train0282.jpg,whale093
283,train0283,images/train0283.jpg,369,74,top,2019-09-27,2019-09-27 14:32:54,whale036,whale036-001,73,0,train0283.jpg,whale036
284,train0284,images/train0284.jpg,561,206,top,2018-08-30,2018-08-30 00:15:31,whale107,whale107-000,31,0,train0284.jpg,whale107
285,train0285,images/train0285.jpg,339,149,top,2017-08-05,2017-08-05 20:43:00,whale187,whale187-000,2,3,train0285.jpg,whale187
286,train0286,images/train0286.jpg,397,120,top,2018-08-10,2018-08-10 22:14:59,whale055,whale055-001,23,0,train0286.jpg,whale055
287,train0287,images/train0287.jpg,577,175,top,2018-08-10,2018-08-10 22:45:06,whale110,whale110-000,38,0,train0287.jpg,whale110
288,train0288,images/train0288.jpg,771,222,top,2018-08-09,2018-08-09 18:54:49,whale073,whale073-001,54,0,train0288.jpg,whale073
289,train0289,images/train0289.jpg,953,270,top,2018-08-10,2018-08-10 23:36:08,whale110,whale110-000,38,0,train0289.jpg,whale110
290,train0290,images/train0290.jpg,303,102,top,2019-08-28,2019-08-28 12:12:50,whale045,whale045-000,19,0,train0290.jpg,whale045
291,train0291,images/train0291.jpg,320,93,top,2018-08-30,2018-08-30 00:39:55,whale155,whale155-001,49,0,train0291.jpg,whale155
292,train0292,images/train0292.jpg,824,224,top,2019-09-27,2019-09-27 14:33:18,whale036,whale036-001,73,0,train0292.jpg,whale036
293,train0293,images/train0293.jpg,330,95,top,2018-08-25,2018-08-25 22:37:57,whale188,whale188-000,7,0,train0293.jpg,whale188
294,train0294,images/train0294.jpg,463,149,top,2019-08-26,2019-08-26 09:41:30,whale035,whale035-000,40,0,train0294.jpg,whale035
295,train0295,images/train0295.jpg,411,135,top,2019-08-30,2019-08-30 15:06:50,whale125,whale125-000,20,0,train0295.jpg,whale125
296,train0296,images/train0296.jpg,485,129,top,2019-08-29,2019-08-29 12:46:14,whale189,whale189-000,61,0,train0296.jpg,whale189
297,train0297,images/train0297.jpg,293,75,top,2019-08-26,2019-08-26 18:35:49,whale143,whale143-002,39,0,train0297.jpg,whale143
298,train0298,images/train0298.jpg,373,156,top,2019-08-05,2019-08-05 17:42:19,whale190,whale190-000,3,0,train0298.jpg,whale190
299,train0299,images/train0299.jpg,115,53,top,2017-08-05,2017-08-05 21:22:52,whale191,whale191-000,1,1,train0299.jpg,whale191
300,train0300,images/train0300.jpg,161,83,top,2019-08-28,2019-08-28 10:50:45,whale192,whale192-000,4,0,train0300.jpg,whale192
301,train0301,images/train0301.jpg,352,114,top,2019-08-29,2019-08-29 13:05:12,whale193,whale193-000,15,0,train0301.jpg,whale193
302,train0302,images/train0302.jpg,338,129,top,2019-08-05,2019-08-05 18:17:08,whale115,whale115-001,45,0,train0302.jpg,whale115
303,train0303,images/train0303.jpg,384,188,top,2019-08-29,2019-08-29 13:18:20,whale082,whale082-000,62,0,train0303.jpg,whale082
304,train0304,images/train0304.jpg,200,972,left,2017-08-03,2017-08-03 17:58:41,whale062,whale062-002,76,0,train0304.jpg,whale062
305,train0305,images/train0305.jpg,448,140,top,2019-08-26,2019-08-26 11:51:02,whale194,whale194-000,20,0,train0305.jpg,whale194
306,train0306,images/train0306.jpg,323,100,top,2018-08-10,2018-08-10 22:31:57,whale195,whale195-000,24,0,train0306.jpg,whale195
307,train0307,images/train0307.jpg,365,129,top,2017-08-07,2017-08-07 21:26:08,whale196,whale196-000,8,0,train0307.jpg,whale196
308,train0308,images/train0308.jpg,283,138,top,2019-08-28,2019-08-28 12:16:38,whale197,whale197-000,18,0,train0308.jpg,whale197
309,train0309,images/train0309.jpg,387,151,top,2019-08-26,2019-08-26 10:08:09,whale198,whale198-000,12,0,train0309.jpg,whale198
310,train0310,images/train0310.jpg,200,1191,left,2017-08-04,2017-08-04 20:47:37,whale199,whale199-000,5,0,train0310.jpg,whale199
311,train0311,images/train0311.jpg,452,161,top,2017-08-07,2017-08-07 20:18:25,whale200,whale200-000,6,0,train0311.jpg,whale200
312,train0312,images/train0312.jpg,404,1909,left,2017-08-06,2017-08-06 20:32:26,whale064,whale064-003,13,1,train0312.jpg,whale064
313,train0313,images/train0313.jpg,678,246,top,2018-08-10,2018-08-10 22:46:55,whale015,whale015-001,100,0,train0313.jpg,whale015
314,train0314,images/train0314.jpg,367,133,top,2017-08-05,2017-08-05 20:44:19,whale201,whale201-000,5,0,train0314.jpg,whale201
315,train0315,images/train0315.jpg,394,153,top,2019-08-31,2019-08-31 23:21:15,whale186,whale186-001,18,0,train0315.jpg,whale186
316,train0316,images/train0316.jpg,481,242,top,2018-08-30,2018-08-30 00:24:34,whale093,whale093-002,106,0,train0316.jpg,whale093
317,train0317,images/train0317.jpg,388,149,top,2018-08-30,2018-08-30 00:40:31,whale066,whale066-001,92,0,train0317.jpg,whale066
318,train0318,images/train0318.jpg,368,160,top,2017-08-04,2017-08-04 19:47:50,whale202,whale202-000,2,0,train0318.jpg,whale202
319,train0319,images/train0319.jpg,341,110,top,2017-08-05,2017-08-05 22:44:10,whale169,whale169-001,32,0,train0319.jpg,whale169
320,train0320,images/train0320.jpg,537,173,top,2018-08-08,2018-08-08 23:38:40,whale203,whale203-000,4,1,train0320.jpg,whale203
321,train0321,images/train0321.jpg,449,155,top,2018-08-10,2018-08-10 22:42:38,whale204,whale204-000,11,0,train0321.jpg,whale204
322,train0322,images/train0322.jpg,540,194,top,2018-08-09,2018-08-09 18:58:35,whale205,whale205-000,19,0,train0322.jpg,whale205
323,train0323,images/train0323.jpg,550,186,top,2017-08-07,2017-08-07 20:36:38,whale206,whale206-000,13,0,train0323.jpg,whale206
324,train0324,images/train0324.jpg,531,225,top,2018-08-09,2018-08-09 19:27:39,whale060,whale060-000,15,0,train0324.jpg,whale060
325,train0325,images/train0325.jpg,426,177,top,2018-08-08,2018-08-08 19:52:08,whale159,whale159-001,15,0,train0325.jpg,whale159
326,train0326,images/train0326.jpg,130,63,top,2019-07-30,2019-07-30 13:05:05,whale207,whale207-000,1,3,train0326.jpg,whale207
327,train0327,images/train0327.jpg,438,139,top,2019-08-31,2019-08-31 21:21:26,whale208,whale208-000,10,0,train0327.jpg,whale208
328,train0328,images/train0328.jpg,375,125,top,2019-08-26,2019-08-26 11:52:29,whale170,whale170-001,11,0,train0328.jpg,whale170
329,train0329,images/train0329.jpg,849,3942,left,2017-08-07,2017-08-07 21:56:31,whale110,whale110-001,38,0,train0329.jpg,whale110
330,train0330,images/train0330.jpg,485,132,top,2019-08-31,2019-08-31 20:53:28,whale013,whale013-000,51,0,train0330.jpg,whale013
331,train0331,images/train0331.jpg,415,144,top,2017-08-22,2017-08-22 21:33:29,whale209,whale209-000,1,4,train0331.jpg,whale209
332,train0332,images/train0332.jpg,270,1406,right,2017-08-19,2017-08-19 20:30:52,whale028,whale028-001,59,0,train0332.jpg,whale028
333,train0333,images/train0333.jpg,532,191,top,2019-08-29,2019-08-29 12:53:56,whale067,whale067-001,49,0,train0333.jpg,whale067
334,train0334,images/train0334.jpg,389,184,top,2018-08-25,2018-08-25 22:52:56,whale113,whale113-002,28,0,train0334.jpg,whale113
335,train0335,images/train0335.jpg,532,193,top,2018-08-10,2018-08-10 22:14:58,whale055,whale055-001,23,0,train0335.jpg,whale055
336,train0336,images/train0336.jpg,472,158,top,2019-08-26,2019-08-26 11:38:56,whale210,whale210-000,20,0,train0336.jpg,whale210
337,train0337,images/train0337.jpg,490,203,top,2018-08-28,2018-08-28 23:03:38,whale211,whale211-000,6,0,train0337.jpg,whale211
338,train0338,images/train0338.jpg,297,123,top,2017-08-22,2017-08-22 22:22:45,whale212,whale212-000,7,0,train0338.jpg,whale212
339,train0339,images/train0339.jpg,513,179,top,2017-08-24,2017-08-24 21:15:43,whale140,whale140-000,4,2,train0339.jpg,whale140
340,train0340,images/train0340.jpg,633,270,top,2018-08-10,2018-08-10 23:10:57,whale015,whale015-001,100,0,train0340.jpg,whale015
341,train0341,images/train0341.jpg,248,819,left,2017-08-05,2017-08-05 22:33:24,whale213,whale213-000,7,0,train0341.jpg,whale213
342,train0342,images/train0342.jpg,538,151,top,2018-08-10,2018-08-10 22:11:41,whale214,whale214-000,13,0,train0342.jpg,whale214
343,train0343,images/train0343.jpg,229,1301,left,2017-08-19,2017-08-19 22:12:26,whale215,whale215-000,18,0,train0343.jpg,whale215
344,train0344,images/train0344.jpg,445,176,top,2019-08-05,2019-08-05 18:14:49,whale216,whale216-000,6,0,train0344.jpg,whale216
345,train0345,images/train0345.jpg,422,184,top,2017-08-05,2017-08-05 21:40:57,whale098,whale098-001,22,0,train0345.jpg,whale098
346,train0346,images/train0346.jpg,542,197,top,2018-08-10,2018-08-10 23:29:05,whale217,whale217-000,10,0,train0346.jpg,whale217
347,train0347,images/train0347.jpg,337,114,top,2019-08-26,2019-08-26 09:36:12,whale008,whale008-001,27,0,train0347.jpg,whale008
348,train0348,images/train0348.jpg,437,166,top,2019-08-29,2019-08-29 12:51:19,whale088,whale088-001,13,0,train0348.jpg,whale088
349,train0349,images/train0349.jpg,691,245,top,2017-08-07,2017-08-07 22:11:23,whale218,whale218-000,23,0,train0349.jpg,whale218
350,train0350,images/train0350.jpg,482,210,top,2018-08-25,2018-08-25 22:05:55,whale219,whale219-000,2,0,train0350.jpg,whale219
351,train0351,images/train0351.jpg,586,214,top,2019-09-01,2019-09-01 00:12:06,whale013,whale013-002,51,0,train0351.jpg,whale013
352,train0352,images/train0352.jpg,287,112,top,2019-09-01,2019-09-01 00:11:32,whale220,whale220-000,9,0,train0352.jpg,whale220
